charge	min	max	10003.peak.table	10025.peak.table	10037.peak.table	10047.peak.table	10085.peak.table	10086.peak.table	10100.peak.table	10107.peak.table	10116.peak.table	10126.peak.table	10134.peak.table	10140_1.peak.table	10173.peak.table	10192.peak.table	10198.peak.table	10199.peak.table	10234.peak.table	10241.peak.table	10244.peak.table	10253.peak.table	10259.peak.table	10281.peak.table	10292.peak.table	10297.peak.table	10306.peak.table	10311.peak.table	10319.peak.table	10329.peak.table	10345.peak.table	10372.peak.table	10374.peak.table	11011.peak.table	11064.peak.table	11115.peak.table	11201.peak.table	11215.peak.table	11254.peak.table	12004.peak.table	13002.peak.table
pos	951.0	952.0	1	2	1	1	1	2	1	1	0	1	2	5	3	2	13	7	3	2	0	1	0	2	3	3	2	3	10	8	8	0	0	3	7	4	3	3	1	9	12
pos	952.0	953.0	0	2	0	1	1	0	1	0	1	0	0	0	1	1	2	6	3	1	0	0	0	4	1	4	1	2	6	7	4	3	1	2	2	2	2	5	0	1	22
pos	953.0	954.0	0	6	4	0	0	3	0	0	5	0	2	4	0	1	2	3	0	1	0	0	1	2	0	7	4	2	8	7	8	0	0	2	4	0	0	1	0	3	10
pos	954.0	955.0	3	4	1	2	0	0	2	4	0	2	0	2	0	1	11	3	2	1	1	0	0	2	3	5	3	4	5	7	2	3	5	0	5	0	3	4	0	5	13
pos	955.0	956.0	0	9	0	0	1	3	2	0	0	0	2	3	0	0	2	1	0	0	0	0	0	0	1	6	4	0	3	8	4	1	0	3	4	1	4	6	3	9	10
pos	956.0	957.0	3	0	1	0	1	1	5	2	1	0	1	0	0	1	3	2	3	2	4	3	2	4	2	3	6	0	2	11	7	4	1	2	5	0	0	8	2	6	8
pos	957.0	958.0	5	7	4	4	5	6	4	4	2	3	5	2	6	3	5	0	3	3	5	2	3	7	2	1	8	1	4	8	8	2	6	4	5	4	2	2	5	3	18
pos	958.0	959.0	2	3	1	2	1	2	3	4	1	1	5	0	2	0	4	6	1	3	2	2	1	5	1	8	5	1	5	9	6	1	1	2	1	2	2	11	1	3	11
pos	959.0	960.0	4	10	3	7	10	7	7	7	4	6	11	13	10	1	14	6	6	6	6	6	5	2	4	5	7	7	15	12	10	5	10	6	7	4	11	9	6	10	11
pos	960.0	961.0	0	4	4	3	5	2	3	5	3	4	7	3	6	1	9	3	3	0	3	2	2	1	2	3	0	7	2	7	7	2	3	4	3	0	3	6	2	5	8
pos	961.0	962.0	1	4	1	1	3	3	1	2	4	3	10	5	4	2	6	2	2	2	2	1	1	3	0	1	3	3	6	11	6	0	5	1	2	2	2	4	0	3	5
pos	962.0	963.0	6	7	5	8	11	5	6	5	4	7	12	12	10	2	13	5	6	5	6	6	6	6	4	9	7	5	7	12	14	7	9	4	8	4	7	12	4	8	19
pos	963.0	964.0	6	10	2	6	3	3	3	4	2	5	3	3	9	0	7	5	4	0	3	0	2	8	11	5	7	2	7	15	12	1	5	3	4	2	5	10	4	7	13
pos	964.0	965.0	6	6	5	7	8	5	5	6	5	6	10	10	10	1	11	6	6	5	5	6	5	8	6	8	7	6	16	9	10	9	8	7	7	7	8	7	5	9	21
pos	965.0	966.0	3	1	1	1	0	0	1	1	1	0	1	5	0	1	0	4	1	1	1	0	0	0	2	8	7	5	12	2	8	0	0	0	1	2	2	3	0	7	15
pos	966.0	967.0	1	6	6	5	9	6	6	7	2	8	9	2	7	4	18	2	6	3	8	2	2	2	2	14	2	6	10	9	3	7	4	7	4	3	7	6	3	3	15
pos	967.0	968.0	5	8	6	6	11	7	7	6	4	8	11	7	10	2	15	6	5	7	7	5	5	5	6	5	11	6	7	12	12	4	9	5	6	4	8	7	5	7	15
pos	968.0	969.0	1	0	3	0	1	1	4	1	0	1	4	0	3	0	3	1	3	0	0	1	0	2	1	2	2	2	8	8	4	3	1	1	1	0	2	2	0	3	11
pos	969.0	970.0	2	2	1	1	3	1	0	0	1	0	0	1	0	1	1	3	0	1	0	0	3	1	0	1	1	3	7	12	11	0	0	0	6	0	0	3	0	5	9
pos	970.0	971.0	0	2	0	2	1	1	2	3	0	1	1	2	1	0	2	8	2	0	2	1	1	1	1	3	3	2	10	8	7	2	0	1	1	0	1	6	0	9	16
pos	971.0	972.0	1	2	0	0	2	2	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	3	0	1	1	3	4	6	5	0	0	1	4	0	1	9	1	5	9
pos	972.0	973.0	0	0	0	0	3	0	0	3	3	1	1	1	0	1	1	0	1	0	0	0	0	1	0	3	2	5	6	6	4	2	0	0	0	0	5	6	1	5	5
pos	973.0	974.0	2	3	1	3	3	1	1	0	4	2	0	4	3	1	1	2	1	1	2	1	0	0	0	8	5	5	5	6	6	1	1	1	1	2	6	6	0	4	6
pos	974.0	975.0	0	2	1	0	0	2	1	2	0	0	0	0	0	3	1	3	1	0	2	3	0	4	0	0	1	4	4	4	5	4	3	1	2	2	2	2	1	5	3
pos	975.0	976.0	2	2	3	1	1	2	4	0	1	0	1	1	3	1	11	2	0	0	0	0	1	0	0	1	0	3	9	12	8	0	0	4	4	3	2	2	0	4	11
pos	976.0	977.0	1	4	0	0	1	0	2	3	1	0	0	1	3	1	2	1	1	1	1	1	0	3	0	3	0	2	6	12	3	3	0	0	3	2	1	1	0	4	15
pos	977.0	978.0	0	1	0	1	1	1	0	0	0	0	3	2	5	0	0	0	1	3	3	0	0	0	1	5	5	3	3	3	3	0	1	0	4	0	0	1	0	3	3
pos	978.0	979.0	0	3	0	0	0	0	0	0	1	0	1	1	2	0	0	2	3	0	0	2	0	0	1	2	1	3	8	4	4	4	1	0	1	4	2	3	1	3	20
pos	979.0	980.0	0	4	0	0	3	1	0	1	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0	7	2	0	6	6	4	1	1	1	3	1	4	5	1	6	7
pos	980.0	981.0	0	0	0	0	1	0	0	3	3	0	2	1	0	0	2	2	1	2	0	0	0	1	0	3	1	6	4	4	6	2	2	1	3	1	1	3	0	7	17
pos	981.0	982.0	0	2	0	2	2	2	1	1	0	2	1	1	1	0	0	2	0	0	0	1	0	1	2	3	0	2	1	7	6	0	0	1	0	1	0	2	1	6	4
pos	982.0	983.0	1	1	2	0	0	0	1	2	0	1	0	1	2	1	6	0	1	0	1	1	0	2	1	0	4	4	1	11	4	3	0	1	2	0	2	2	1	7	6
pos	983.0	984.0	1	1	1	0	2	1	0	1	1	1	1	3	1	0	0	0	0	2	1	0	1	1	3	7	2	3	5	5	5	0	1	1	2	1	1	3	2	3	7
pos	984.0	985.0	1	4	3	2	2	2	2	1	1	2	2	3	2	2	2	3	2	1	2	2	1	1	0	3	3	2	6	9	7	2	0	1	3	1	1	5	2	2	18
pos	985.0	986.0	1	1	0	0	0	0	0	0	0	0	3	3	5	0	0	1	2	0	0	0	0	1	3	8	5	0	3	9	8	0	0	2	2	0	1	4	1	2	20
pos	986.0	987.0	0	3	3	2	1	1	1	3	1	0	1	1	1	1	4	0	3	2	3	0	0	0	2	17	4	1	4	8	1	3	0	0	5	1	2	3	0	9	12
pos	987.0	988.0	2	2	5	1	2	5	0	0	2	0	1	8	2	1	1	0	0	2	0	1	0	2	2	4	5	4	3	9	7	2	0	1	2	0	1	5	1	7	20
pos	988.0	989.0	0	0	0	1	0	0	0	1	2	0	0	2	2	1	0	0	1	1	0	0	1	0	1	1	1	4	3	5	0	2	2	0	0	4	2	3	2	4	8
pos	989.0	990.0	0	5	0	1	0	0	0	0	0	0	0	0	0	1	0	2	2	1	0	0	0	0	0	4	2	2	7	7	4	0	0	2	2	1	0	0	3	5	13
pos	990.0	991.0	1	5	1	1	0	1	1	1	0	0	1	0	1	0	1	2	1	1	1	0	0	3	0	3	5	7	4	5	3	2	7	0	1	0	0	3	3	3	12
pos	991.0	992.0	0	4	0	1	3	4	0	0	2	0	3	4	2	0	0	0	0	1	0	0	2	2	0	9	3	9	2	4	3	0	3	1	2	1	2	3	1	3	10
pos	992.0	993.0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	3	0	1	0	0	0	0	0	0	3	4	3	7	10	3	4	2	0	2	3	2	6	1	4	31
pos	993.0	994.0	2	2	2	1	3	3	1	0	1	0	3	3	4	1	3	1	1	3	1	2	1	3	0	5	6	3	5	2	7	2	0	1	2	4	3	5	2	4	10
pos	994.0	995.0	4	1	0	0	1	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	7	7	4	0	4	12	4	4	2	1	1	0	4	4	1	3	21
pos	995.0	996.0	0	1	1	1	1	2	1	1	0	3	2	3	2	1	1	2	1	2	1	1	0	3	3	10	3	3	1	4	6	0	1	1	2	1	3	2	1	1	4
pos	996.0	997.0	2	0	1	0	0	1	1	0	1	1	0	1	0	3	0	1	2	2	0	1	0	1	4	4	2	2	9	4	6	2	0	1	3	1	1	2	1	5	3
pos	997.0	998.0	8	2	1	2	3	4	0	0	1	0	1	4	2	2	0	1	1	1	1	1	0	3	10	8	6	2	6	5	11	0	0	2	4	0	2	2	2	4	6
pos	998.0	999.0	1	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	2	2	2	2	1	4	1	2	1	2	2	1	1	0	2	10
pos	999.0	1000.0	4	5	3	3	5	6	3	0	1	1	3	4	4	1	1	3	0	2	1	2	0	4	3	8	3	5	7	11	8	1	0	1	3	5	4	8	1	9	13
pos	1000.0	1001.0	2	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	2	0	5	1	2	6	6	2	0	1	1	1	0	0	6	0	5	11
pos	1001.0	1002.0	0	2	1	0	0	2	1	3	0	0	0	1	0	2	2	1	1	1	1	1	0	1	2	6	1	0	7	2	7	0	0	0	0	0	3	2	0	4	8
pos	1002.0	1003.0	1	2	1	2	1	1	1	2	1	0	0	2	1	0	1	0	2	0	3	0	0	1	1	5	3	4	3	8	3	2	1	0	2	0	0	0	0	5	13
pos	1003.0	1004.0	3	3	3	2	4	4	3	3	1	1	3	1	1	3	3	1	3	4	6	2	3	0	0	2	4	1	5	7	6	0	3	2	7	3	2	6	4	5	12
pos	1004.0	1005.0	0	1	0	1	1	2	4	0	1	2	3	5	0	1	1	0	2	1	0	1	0	4	0	9	0	2	8	7	1	2	0	0	2	2	3	5	1	10	12
pos	1005.0	1006.0	0	1	0	1	1	2	1	1	0	1	1	2	1	0	0	0	0	1	0	1	1	1	1	3	2	6	5	10	6	0	0	1	3	0	1	2	1	4	13
pos	1006.0	1007.0	0	1	0	0	1	2	1	2	0	1	0	2	1	0	0	0	0	1	1	0	0	2	0	6	3	3	3	5	8	2	4	1	2	1	0	4	1	4	6
pos	1007.0	1008.0	0	1	0	0	2	2	0	0	0	0	2	5	3	0	0	0	0	0	1	2	0	1	2	2	5	2	9	10	8	0	0	1	3	0	2	4	3	8	5
pos	1008.0	1009.0	1	2	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	1	4	1	2	3	10	0	1	1	0	0	1	0	2	1	4	21
pos	1009.0	1010.0	2	3	2	1	4	4	1	0	0	0	4	3	5	0	0	2	0	4	0	1	1	3	2	5	5	5	8	10	7	0	3	2	2	0	0	4	3	6	9
pos	1010.0	1011.0	1	0	2	0	2	0	0	0	1	0	1	7	0	0	0	0	0	0	0	0	1	2	1	13	0	11	3	11	2	1	1	2	0	0	1	0	0	6	10
pos	1011.0	1012.0	3	0	2	0	3	3	0	0	0	0	1	10	5	0	0	1	0	2	0	0	0	0	3	3	2	2	6	4	7	0	1	0	0	0	0	3	2	5	4
pos	1012.0	1013.0	5	1	6	5	0	1	1	2	2	1	0	2	1	4	3	1	2	3	2	0	1	2	4	3	8	2	1	5	3	3	0	1	0	0	1	2	0	5	6
pos	1013.0	1014.0	1	0	0	2	2	1	1	0	0	2	0	3	2	0	1	1	1	0	0	1	0	5	2	1	5	6	2	6	9	0	0	0	1	2	1	1	1	4	15
pos	1014.0	1015.0	6	1	7	1	3	1	2	2	3	2	0	1	1	2	2	1	3	2	1	2	0	6	4	4	4	0	3	6	10	3	0	0	0	1	0	3	0	2	3
pos	1015.0	1016.0	3	1	1	1	3	3	1	0	2	2	1	2	3	1	0	0	1	1	3	3	0	3	2	3	2	4	5	7	4	0	1	1	0	1	0	4	0	6	11
pos	1016.0	1017.0	1	1	1	1	2	2	2	2	2	2	2	0	0	1	1	1	2	2	1	0	1	0	0	4	3	3	3	10	5	2	0	3	7	2	1	1	2	5	18
pos	1017.0	1018.0	2	0	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	5	4	2	5	6	2	0	1	3	2	0	2	3	0	3	7
pos	1018.0	1019.0	2	1	5	0	0	3	1	1	0	0	1	0	0	1	1	0	3	2	3	1	1	1	1	8	0	5	6	5	3	1	1	4	8	2	2	3	2	12	11
pos	1019.0	1020.0	0	1	0	0	2	6	0	0	0	0	1	4	3	0	0	1	2	1	0	1	0	0	1	11	1	3	2	4	3	0	2	0	0	0	1	4	0	11	7
pos	1020.0	1021.0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	2	1	3	2	3	10	12	2	0	0	3	1	1	2	0	2	9
pos	1021.0	1022.0	3	3	5	2	7	6	2	1	3	3	4	5	6	2	2	5	3	7	1	3	2	3	2	2	4	5	2	5	3	0	2	0	0	0	0	1	2	7	5
pos	1022.0	1023.0	0	0	1	0	1	1	0	2	0	3	1	1	2	0	0	1	1	1	1	0	0	2	1	5	2	2	4	6	1	2	1	0	0	2	0	2	1	4	4
pos	1023.0	1024.0	2	2	3	2	1	6	2	1	2	2	1	4	5	2	4	6	2	2	2	1	0	2	4	0	8	4	7	14	7	0	0	2	1	0	2	3	2	8	4
pos	1024.0	1025.0	1	1	0	1	1	0	0	1	0	1	3	0	2	0	3	0	0	0	0	0	0	3	2	13	2	3	0	8	6	3	1	2	2	0	0	1	1	3	10
pos	1025.0	1026.0	0	1	0	0	1	1	0	2	0	1	0	2	3	0	6	1	2	2	0	0	0	1	2	5	4	3	3	4	8	0	0	4	3	1	1	1	1	5	9
pos	1026.0	1027.0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	5	1	2	0	0	0	0	3	1	7	1	3	4	7	6	1	0	0	1	0	1	3	0	2	4
pos	1027.0	1028.0	1	2	2	2	4	4	0	0	0	0	1	3	2	1	2	3	0	1	0	2	0	1	1	8	2	6	3	3	4	0	3	0	1	0	1	2	1	6	7
pos	1028.0	1029.0	0	2	0	0	0	0	0	1	1	0	1	1	1	1	2	0	0	1	0	1	1	2	1	5	1	3	0	13	8	2	0	0	1	0	2	5	0	5	19
pos	1029.0	1030.0	3	3	1	1	1	0	1	0	0	1	0	1	1	3	0	0	0	0	0	0	0	5	1	13	2	6	3	3	8	0	0	1	4	2	0	4	0	1	6
pos	1030.0	1031.0	0	4	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	5	3	1	3	2	0	2	0	2	2	2	0	3	0	3	5
pos	1031.0	1032.0	2	4	2	2	1	1	1	2	0	2	4	2	3	2	1	1	2	1	1	0	1	7	0	10	0	3	1	1	3	0	3	2	2	1	0	6	0	3	8
pos	1032.0	1033.0	2	4	0	3	0	0	1	0	2	0	0	0	2	1	1	0	0	0	1	0	0	0	1	3	2	4	3	6	9	4	2	0	0	1	2	2	1	3	11
pos	1033.0	1034.0	1	1	1	2	1	3	2	0	0	1	1	10	2	0	0	2	0	2	1	3	2	0	1	4	2	2	2	3	3	0	0	1	3	1	5	2	2	6	8
pos	1034.0	1035.0	1	1	2	0	1	0	3	1	1	0	1	1	3	1	5	1	2	2	2	0	0	1	1	5	2	3	10	2	4	4	2	2	6	1	1	5	1	2	6
pos	1035.0	1036.0	1	2	0	0	3	5	0	0	1	2	2	2	1	0	12	8	0	0	1	1	1	2	1	2	6	2	4	3	4	1	2	0	1	0	1	1	0	1	2
pos	1036.0	1037.0	0	0	3	0	0	0	0	3	0	4	0	2	0	0	19	2	1	1	0	0	0	1	0	1	0	3	2	2	4	2	1	0	1	0	1	3	0	0	11
pos	1037.0	1038.0	5	0	0	2	3	4	0	3	0	0	0	15	4	0	8	3	0	2	1	1	0	5	1	4	1	3	5	2	8	1	1	1	3	1	0	1	1	5	24
pos	1038.0	1039.0	0	0	0	0	0	1	1	2	0	0	0	4	2	0	1	2	1	1	1	0	0	1	3	8	6	0	4	3	6	1	0	0	5	0	2	4	0	3	9
pos	1039.0	1040.0	4	4	1	2	1	4	1	2	1	1	2	8	4	1	4	2	1	3	1	1	0	2	3	5	6	5	3	2	9	0	2	1	3	2	2	12	1	5	9
pos	1040.0	1041.0	1	18	0	0	2	0	2	2	0	0	0	2	0	0	1	0	0	0	1	0	2	0	4	1	1	1	2	11	5	2	1	1	1	0	0	2	0	2	7
pos	1041.0	1042.0	1	9	1	1	1	0	1	1	3	0	0	0	0	1	2	1	1	1	1	0	0	1	2	6	1	7	0	6	6	4	0	1	0	1	0	0	0	2	5
pos	1042.0	1043.0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	4	8	5	8	9	4	3	2	0	4	0	1	4	0	2	6
pos	1043.0	1044.0	2	3	3	3	3	3	0	1	1	0	2	2	4	2	0	3	1	3	1	3	1	1	2	5	4	1	4	7	5	0	0	0	1	0	2	3	0	2	0
pos	1044.0	1045.0	3	2	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	4	2	0	2	4	5	1	2	0	0	0	1	0	2	0	4	2
pos	1045.0	1046.0	6	5	4	5	6	2	3	2	4	1	2	1	3	2	3	0	2	2	4	2	5	4	1	5	0	1	8	7	5	1	1	2	4	2	1	8	0	1	4
pos	1046.0	1047.0	0	1	0	1	2	0	3	2	0	1	0	0	1	4	6	0	0	1	2	0	0	2	2	3	2	3	1	6	2	2	0	0	1	0	2	4	0	2	2
pos	1047.0	1048.0	1	2	3	1	3	3	0	1	0	2	2	3	3	3	12	2	3	3	2	1	0	5	1	4	3	2	2	3	6	0	0	0	2	1	1	3	0	3	8
pos	1048.0	1049.0	3	1	3	1	1	0	1	2	0	0	0	2	3	1	11	0	1	0	1	0	0	1	0	4	1	0	5	5	5	2	1	0	1	0	2	6	0	3	7
pos	1049.0	1050.0	5	7	2	2	8	7	3	2	1	1	3	4	3	1	4	4	1	2	1	2	2	1	0	1	3	3	6	8	5	1	2	3	3	4	2	7	5	4	8
pos	1050.0	1051.0	1	3	2	0	4	1	0	1	2	1	0	4	0	1	5	1	3	1	3	0	2	1	1	3	0	3	5	10	6	1	2	0	1	0	1	5	0	0	13
pos	1051.0	1052.0	6	4	3	2	5	5	2	1	4	3	3	6	7	4	3	2	1	5	3	3	1	3	3	3	1	4	6	10	4	2	1	0	2	0	2	0	3	4	23
pos	1052.0	1053.0	0	1	2	0	0	2	2	2	1	0	2	2	4	0	2	1	2	1	1	0	0	0	1	1	1	1	3	10	5	4	0	0	2	1	0	3	0	1	21
pos	1053.0	1054.0	1	0	0	0	1	0	0	0	0	1	1	0	2	0	2	0	0	2	0	0	0	1	2	5	0	3	5	6	0	0	0	0	0	1	1	2	1	4	21
pos	1054.0	1055.0	1	1	0	0	1	2	1	4	0	0	1	0	1	0	10	5	2	1	1	0	0	1	4	3	2	3	6	4	4	2	4	1	0	2	0	1	0	4	17
pos	1055.0	1056.0	4	6	2	3	2	7	1	0	0	0	2	2	6	1	9	1	0	3	3	1	1	1	3	1	4	3	3	5	5	3	0	2	3	1	1	2	1	2	4
pos	1056.0	1057.0	1	1	1	1	0	1	1	2	1	0	0	1	1	1	7	0	2	1	1	0	1	2	0	1	0	0	6	7	7	0	0	1	2	2	2	6	1	8	8
pos	1057.0	1058.0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	1	0	2	12	1	3	5	5	4	2	2	0	0	3	0	2	0	1	10
pos	1058.0	1059.0	1	6	0	0	1	1	0	2	0	0	1	1	2	0	3	0	0	1	2	1	0	4	0	12	2	4	2	3	2	1	1	0	5	1	4	4	1	1	16
pos	1059.0	1060.0	1	2	0	0	5	4	1	2	0	0	5	2	4	1	0	2	0	0	3	2	1	1	2	1	2	4	1	1	6	1	0	3	1	1	1	4	2	7	6
pos	1060.0	1061.0	1	1	0	3	1	2	0	2	1	0	1	0	1	2	1	0	0	1	2	1	0	1	2	5	1	1	5	6	5	1	4	0	1	1	0	6	0	5	1
pos	1061.0	1062.0	3	2	1	1	5	6	1	1	0	0	3	8	5	1	3	1	0	2	2	1	0	6	1	3	1	6	3	5	3	1	1	0	2	0	1	1	0	3	4
pos	1062.0	1063.0	1	1	0	0	1	2	0	0	1	0	1	3	1	0	0	1	0	1	0	1	2	0	0	3	4	1	2	7	4	3	0	2	1	1	2	1	2	3	5
pos	1063.0	1064.0	0	2	0	0	3	1	0	0	0	0	4	8	4	0	7	2	1	2	0	3	0	5	0	7	0	11	6	3	2	0	2	1	1	0	0	1	2	4	3
pos	1064.0	1065.0	2	2	2	1	1	2	1	5	4	1	1	1	2	5	5	0	2	2	1	2	2	4	1	13	0	6	3	8	9	1	1	0	1	1	0	2	0	2	3
pos	1065.0	1066.0	0	2	2	0	1	1	1	0	2	0	0	2	0	0	2	0	0	1	1	0	0	1	2	3	2	6	5	11	2	0	2	0	2	1	2	4	0	1	8
pos	1066.0	1067.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	6	7	2	6	1	4	5	1	0	1	0	0	0	0	1	3	13
pos	1067.0	1068.0	4	5	2	3	4	7	1	1	1	1	2	1	6	2	2	1	1	2	2	2	2	3	2	7	2	2	9	7	8	1	1	1	2	0	2	4	0	3	7
pos	1068.0	1069.0	1	10	0	1	1	1	1	0	0	1	1	0	0	1	1	0	1	1	1	2	1	0	0	4	0	1	1	4	7	2	1	0	2	1	0	1	2	0	4
pos	1069.0	1070.0	2	6	0	0	1	3	2	5	1	0	1	1	5	0	3	5	1	1	1	0	0	1	3	2	1	5	8	5	6	0	0	0	0	1	0	0	0	3	5
pos	1070.0	1071.0	0	0	1	0	2	1	0	1	0	0	1	0	2	0	0	4	2	1	1	0	0	3	0	10	0	1	4	11	2	3	0	0	0	0	1	3	0	5	2
pos	1071.0	1072.0	1	3	3	0	5	7	1	0	2	0	1	2	6	1	0	0	1	5	0	4	2	0	0	4	2	2	1	5	4	7	1	0	1	0	0	4	1	5	3
pos	1072.0	1073.0	2	4	3	3	1	1	1	1	1	0	1	0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	2	3	8	3	1	0	0	1	0	0	0	5	6
pos	1073.0	1074.0	4	4	0	3	4	6	0	3	4	4	6	2	6	2	3	3	0	2	4	3	2	2	3	2	0	2	5	2	5	3	0	4	3	3	3	6	2	1	5
pos	1074.0	1075.0	0	1	0	0	1	2	0	4	2	1	0	1	0	1	1	2	0	0	1	0	1	0	0	3	4	1	5	1	2	3	1	0	2	1	0	3	0	7	11
pos	1075.0	1076.0	3	0	0	2	3	0	0	0	1	1	0	1	2	1	1	3	0	1	0	1	0	0	0	5	6	3	1	4	2	0	1	0	0	0	0	4	0	0	11
pos	1076.0	1077.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	2	4	4	4	1	0	2	1	0	3	0	2	2	12
pos	1077.0	1078.0	1	0	0	0	4	2	0	1	0	1	0	0	1	0	0	0	0	2	0	0	0	0	2	1	2	4	0	6	10	0	0	0	0	2	0	4	1	2	11
pos	1078.0	1079.0	0	0	1	0	0	0	0	0	0	4	1	0	0	0	0	1	0	0	0	1	0	0	1	3	3	0	3	10	5	4	0	0	2	0	0	7	1	4	6
pos	1079.0	1080.0	0	1	0	0	1	2	0	0	0	0	0	1	1	0	0	1	0	3	0	0	0	1	1	1	1	5	5	5	6	0	0	3	4	1	0	4	1	1	4
pos	1080.0	1081.0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	9	2	2	0	1	2	1	0	3	0	4	13
pos	1081.0	1082.0	0	4	1	0	1	1	0	0	2	2	1	1	2	0	0	1	0	0	0	0	0	0	3	4	1	6	1	4	3	0	1	0	1	0	0	0	0	1	21
pos	1082.0	1083.0	1	2	1	1	1	2	0	1	1	0	0	1	1	1	1	0	0	2	1	0	1	1	0	4	1	4	0	7	2	5	3	1	1	0	1	8	0	1	6
pos	1083.0	1084.0	5	4	4	4	4	11	3	2	3	2	3	2	12	4	6	2	1	4	4	7	4	2	3	3	1	2	4	4	5	0	1	0	3	3	0	4	0	2	15
pos	1084.0	1085.0	1	2	0	0	2	3	0	0	0	0	1	1	1	0	1	4	0	1	2	0	0	0	0	3	3	2	3	6	5	3	2	0	0	0	0	2	0	2	7
pos	1085.0	1086.0	2	4	0	3	0	2	1	0	0	0	1	2	2	1	2	0	0	1	0	1	1	3	3	1	0	1	1	3	6	6	1	1	1	0	3	3	1	2	18
pos	1086.0	1087.0	1	2	0	1	0	1	0	0	0	0	3	2	0	1	2	1	2	4	2	0	0	1	1	4	1	1	3	2	7	2	0	0	2	0	1	1	0	5	31
pos	1087.0	1088.0	9	6	4	2	10	10	1	0	2	0	4	1	5	3	3	6	3	5	2	5	2	3	2	6	3	1	2	4	7	5	0	1	0	0	0	0	1	4	16
pos	1088.0	1089.0	3	2	0	3	0	4	0	0	1	1	2	0	2	2	1	3	1	8	1	1	0	2	1	8	0	2	2	6	2	2	0	2	3	2	1	5	0	1	12
pos	1089.0	1090.0	2	4	3	2	2	5	0	0	0	0	1	2	3	1	0	0	0	1	0	1	0	1	0	6	1	3	2	8	3	3	2	0	4	0	0	3	2	2	8
pos	1090.0	1091.0	2	0	2	0	3	1	3	3	2	0	2	3	0	2	1	4	2	1	1	0	1	3	2	8	2	3	1	5	4	4	0	0	1	0	0	0	0	3	6
pos	1091.0	1092.0	0	0	0	0	4	2	0	1	5	0	0	0	0	1	0	1	0	1	0	0	0	0	1	5	2	3	3	2	6	0	0	0	0	0	0	3	2	2	9
pos	1092.0	1093.0	0	2	0	0	2	2	0	3	2	1	1	0	0	0	0	1	0	1	0	0	0	0	0	3	1	1	1	1	4	7	0	0	0	0	1	1	0	2	7
pos	1093.0	1094.0	2	5	0	2	2	1	1	2	0	1	1	0	0	0	0	3	0	1	0	1	1	0	0	1	2	3	4	4	4	2	0	2	2	1	4	0	1	1	5
pos	1094.0	1095.0	2	6	2	2	2	3	1	2	2	2	1	0	1	2	3	0	1	3	1	2	2	1	1	1	1	2	3	3	4	2	0	0	1	1	0	4	0	0	7
pos	1095.0	1096.0	3	0	2	0	3	6	0	0	1	0	2	0	5	2	0	3	0	2	0	2	0	0	0	0	0	3	2	2	4	0	0	0	1	0	1	1	0	2	5
pos	1096.0	1097.0	0	0	0	2	0	1	1	1	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	2	1	1	6	7	2	0	0	0	0	1	0	0	3	3
pos	1097.0	1098.0	2	3	1	1	2	3	0	0	0	0	1	0	2	0	0	3	0	2	3	1	0	1	1	8	1	1	2	1	6	3	0	0	0	2	0	0	0	5	9
pos	1098.0	1099.0	0	1	2	0	0	1	0	0	0	1	1	1	1	0	0	4	0	2	1	1	1	1	1	7	0	6	3	2	9	4	1	2	2	5	0	1	2	4	8
pos	1099.0	1100.0	1	2	2	2	4	4	0	0	2	0	0	0	2	2	0	1	2	2	0	2	0	1	0	1	2	4	1	7	4	0	1	5	2	2	4	0	1	0	3
pos	1100.0	1101.0	2	1	1	1	2	4	0	0	4	0	1	1	1	2	0	2	0	2	0	0	0	0	3	0	0	1	2	4	1	3	1	1	3	1	2	4	2	2	5
pos	1101.0	1102.0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	3	0	0	0	0	1	2	1	2	0	4	1	3	4	1	1	0	0	1	0	1	1	2	1
