charge	min	max	01026.peak.table	01038.peak.table
neg	1083.5558929277715	1083.5564347057182	0	1
neg	1083.5575182624239	1083.5580600411831	1	0
neg	1083.5791896240876	1083.5797314136826	1	0
pos	1083.6116974792692	1083.612239285118	2	0
neg	1083.619282785805	1083.6198245954463	0	1
neg	1083.6225336477173	1083.6230754589842	1	0
pos	1083.65070819282	1083.6512500181743	1	0
neg	1083.6642539079478	1083.6647957400749	0	1
neg	1083.6653375724727	1083.6658794051416	1	0
neg	1083.6664212380813	1083.666963071292	1	1
neg	1083.7103106059287	1083.7108524610842	0	1
pos	1083.9053959702499	1083.905937922948	1	0
pos	1083.9091896448267	1083.9097315994215	1	0
pos	1084.2598909029182	1084.2604330328636	0	1
pos	1084.2945877659045	1084.2951299131985	1	0
neg	1084.3439242797176	1084.3444664516799	0	1
neg	1084.3444664516799	1084.3450086239131	1	0
pos	1084.4989965095438	1084.499538759042	1	0
pos	1084.5797946742896	1084.580336964187	1	0
pos	1084.588471345185	1084.589013639421	1	0
pos	1084.5922674105298	1084.5928097066635	0	1
pos	1084.6530062630009	1084.653548589504	1	0
pos	1084.6605988587214	1084.661141189021	1	0
neg	1084.7115790921557	1084.7121214479453	1	0
neg	1084.7262227936594	1084.7267651567709	1	0
pos	1084.7273075201535	1084.7278498838075	1	0
pos	1084.783714792627	1084.7842571844844	1	0
pos	1084.8759253042358	1084.8764677421984	1	0
pos	1085.0782734821246	1085.0788160212614	1	0
neg	1085.2551556120084	1085.2556982395863	1	0
pos	1085.2698066518426	1085.270349286746	0	1
neg	1085.3202728585727	1085.3208155187092	1	0
neg	1085.3208155187092	1085.321358179117	1	0
pos	1085.3392661247926	1085.3398087944258	0	1
pos	1085.340894134506	1085.3414368049532	1	0
neg	1085.5948935570445	1085.5954363544913	1	0
neg	1085.6128060160902	1085.6133488224932	0	1
pos	1085.8131200071484	1085.8136629137084	0	1
pos	1085.841894428898	1085.8424373498453	1	0
pos	1086.0178150210224	1086.0183580299301	1	0
pos	1086.058541442526	1086.0590844717967	1	0
pos	1086.2225486235363	1086.2230917348106	1	0
pos	1086.3284604586818	1086.329003622912	0	1
neg	1086.3523599417335	1086.3529031179137	1	0
pos	1086.395814894368	1086.3963580922755	1	0
pos	1086.5832342900674	1086.5837775816847	1	0
pos	1086.5864940438453	1086.5870373370924	0	2
pos	1087.256580983076	1087.2571246113666	0	1
neg	1087.3185563589882	1087.3191000182665	1	0
neg	1087.3533511008109	1087.3538947774864	1	0
pos	1087.3886906501566	1087.389234344502	1	0
neg	1087.633380570998	1087.6339243876885	1	0
pos	1087.7176754033128	1087.7182192621506	1	0
pos	1087.7367106244337	1087.7372544927891	1	0
pos	1088.1327187572672	1088.1332628236266	1	1
pos	1088.1789653689925	1088.1795094584752	0	1
pos	1088.359073846324	1088.359618025861	0	1
neg	1088.4690036366758	1088.4695478711776	1	0
neg	1088.489684739047	1088.4902289838897	1	0
neg	1088.5745902245135	1088.5751345118088	1	0
neg	1088.646982823703	1088.6475271471945	1	0
neg	1088.683453099386	1088.6839974411128	1	1
pos	1088.7144810121927	1088.7150253694333	1	0
neg	1088.742243578493	1088.7427879496147	1	0
neg	1088.79831523386	1088.7988596330176	1	0
neg	1089.1849071551826	1089.1854517476363	0	1
pos	1089.2900185440028	1089.2905631890121	1	0
pos	1089.3118045567899	1089.3123492126922	1	0
pos	1089.312893868867	1089.313438525314	1	0
neg	1089.33685901016	1089.3374036785895	1	0
neg	1089.5759946351352	1089.5765394231325	1	0
neg	1089.5787185778458	1089.5792633672052	1	0
neg	1089.6996684979829	1089.7002133478172	1	0
pos	1089.8446081559518	1089.845153078256	1	0
pos	1089.9089108686778	1089.9094558231334	0	1
neg	1090.3029840659342	1090.3035292174263	0	1
pos	1090.31661293501	1090.3171580933165	1	1
pos	1090.3547746747543	1090.3553198521417	0	1
pos	1090.4038417313554	1090.4043869332763	1	0
pos	1090.600677339488	1090.6012226398266	0	1
pos	1090.7370109107612	1090.7375562792668	0	1
neg	1090.7975484796427	1090.7980938784171	1	0
pos	1090.8564531229542	1090.8569985511808	0	1
pos	1091.2099477884844	1091.2104933934584	0	1
pos	1091.231226584617	1091.2317722002304	0	1
neg	1091.6039455935133	1091.6044913954863	1	0
neg	1091.619228151911	1091.6197739615252	1	0
neg	1091.6197739615252	1091.6203197714121	1	0
pos	1091.621411392005	1091.6219572027107	1	0
pos	1091.6852730965516	1091.6858189391883	1	0
pos	1091.6863647820978	1091.6869106252802	0	1
pos	1091.757326684315	1091.7578725629785	1	0
neg	1092.225790938808	1092.2263370517035	1	0
neg	1092.2596504546868	1092.2601965845122	0	1
neg	1092.2601965845122	1092.2607427146106	1	0
neg	1092.3011570996543	1092.301703250233	0	1
pos	1092.5535077492707	1092.5540540260247	0	1
pos	1092.5950255610248	1092.5955718585376	1	0
neg	1092.7616589662616	1092.7622053470911	1	0
pos	1092.769308322736	1092.76985470739	1	0
pos	1092.8813228894994	1092.881869330161	1	0
pos	1093.1616828333952	1093.1622294142367	1	0
pos	1093.2556987572532	1093.2562453851026	1	1
pos	1093.3655764487858	1093.366123131574	1	0
pos	1093.366123131574	1093.3666698146358	1	0
pos	1093.4060317134245	1093.4065784164404	1	0
pos	1093.636217851827	1093.6367646699362	1	0
neg	1094.2220167337716	1094.22256384478	1	0
neg	1094.3084636661026	1094.3090108203346	1	0
neg	1094.3095579748401	1094.3101051296192	0	1
pos	1094.3653691715253	1094.36591635421	1	0
neg	1094.504362364563	1094.504909616744	1	0
pos	1094.748463992699	1094.7490113669312	1	0
neg	1094.805392378728	1094.805939781424	1	0
pos	1095.2072595954426	1095.2078071990725	1	0
neg	1095.3326679748245	1095.3332156411586	0	1
neg	1095.3348586418037	1095.3354063092331	1	0
neg	1095.6289954639576	1095.6295432784555	1	0
neg	1095.8349930267984	1095.835540944295	1	0
pos	1096.0492496573036	1096.0497976819286	1	1
pos	1096.199966753037	1096.2005148530204	1	0
pos	1096.3304222784348	1096.330970443646	0	1
pos	1096.330970443646	1096.3315186091313	1	0
pos	1096.3759209236812	1096.3764691116417	1	0
neg	1096.6259230703467	1096.6264713833084	1	0
neg	1096.9220519711866	1096.9226004322127	0	1
neg	1097.0838598664616	1097.0844084083915	1	0
neg	1097.1008647938286	1097.1014133442611	0	1
neg	1097.1019618949679	1097.1025104459488	1	0
pos	1097.1403611260223	1097.140909696203	1	0
pos	1097.3378641164136	1097.3384127853458	1	0
pos	1097.3384127853458	1097.3389614545522	0	1
pos	1097.339510124033	1097.340058793788	0	1
pos	1097.5425366620539	1097.5430854333222	1	0
pos	1097.5557072482263	1097.55625602608	1	0
pos	1097.5573535826106	1097.5579023612875	0	1
neg	1097.5710731318495	1097.5716219173862	1	0
neg	1097.5721707031973	1097.5727194892827	1	0
pos	1097.8345217361436	1097.8350706534045	1	0
neg	1098.3050445134488	1098.3055936659712	1	0
neg	1098.5609793401225	1098.5615286206123	1	0
neg	1098.5637257453175	1098.5642750271804	1	0
neg	1098.5670214406148	1098.5675707241255	1	0
neg	1098.6746862573061	1098.6752355946494	1	0
neg	1098.804337487162	1098.8048868893309	1	1
neg	1099.0669830430907	1099.0675325765822	1	0
pos	1099.0977573417647	1099.0983068906435	1	0
neg	1099.3714666903525	1099.3720163760859	1	0
pos	1099.3918052455354	1099.392354941438	0	1
neg	1099.5033991491794	1099.503948900879	1	0
neg	1099.5660726134474	1099.5666223964838	1	0
pos	1099.5880641493204	1099.5886139433526	1	0
pos	1099.5886139433526	1099.5891637376596	1	0
neg	1099.906990850373	1099.9075408038684	1	0
pos	1100.076939566198	1100.0774896046678	0	1
neg	1100.3437405056868	1100.3442906775572	1	0
neg	1100.353093464894	1100.3536436414408	1	0
neg	1100.594097121084	1100.5946474181326	1	0
neg	1100.657933414002	1100.6584837429687	1	0
neg	1100.659584401728	1100.6601347315202	1	0
pos	1100.691503984532	1100.692054330284	1	0
pos	1100.7619504774489	1100.7625008584241	0	1
pos	1100.7630512396747	1100.7636016212005	1	0
pos	1100.8362543982694	1100.8368048163966	1	0
pos	1101.17095940856	1101.1715099940398	1	0
pos	1101.1720605797948	1101.1726111658252	0	1
neg	1101.2684173265664	1101.2689679607752	1	0
neg	1101.2689679607752	1101.2695185952593	1	0
neg	1101.2706198650533	1101.2711705003633	0	1
pos	1101.4264606443016	1101.4270113575321	1	0
neg	1101.4997079210784	1101.5002586709325	1	0
neg	1101.5250426993794	1101.5255934619008	1	0
pos	1101.588382194502	1101.5889329886932	1	0
neg	1101.6621910702365	1101.662741901332	1	0
pos	1102.091371963975	1102.091923009661	1	0
neg	1102.223630830938	1102.2241819427534	0	1
neg	1102.225284167211	1102.225835279853	1	0
pos	1102.3250400443856	1102.3255912069058	0	1
pos	1102.3443308965611	1102.3448820687267	1	0
pos	1102.347086760145	1102.3476379336885	0	1
pos	1102.6794944316864	1102.6800457714337	1	0
neg	1102.8079640438982	1102.8085154478804	1	0
pos	1103.0092448133548	1103.0097963179774	0	1
pos	1103.0108993280496	1103.0114508334993	1	0
neg	1103.2646209483717	1103.2651725806822	1	0
neg	1103.2668274792688	1103.2673791126826	1	0
neg	1103.269585649096	1103.2701372838887	0	1
neg	1103.3131656475393	1103.3137173041223	1	0
neg	1103.3148206181156	1103.315372275526	0	1
neg	1103.319233885122	1103.319785544739	1	0
neg	1103.3539889796953	1103.3545406566898	0	1
pos	1103.3859867013455	1103.386538394339	0	1
pos	1103.3892968634439	1103.3898485580924	0	1
pos	1103.7038075501107	1103.7043594020145	1	0
neg	1103.8252216162552	1103.8257735288662	1	0
pos	1104.2464111698605	1104.246963293066	1	0
pos	1104.6368311813317	1104.6373834997473	1	0
pos	1104.711949021061	1104.7125013770356	1	0
pos	1104.841207848294	1104.841760268898	1	0
pos	1104.8450747983225	1104.84562722086	1	0
pos	1104.8588854446234	1104.8594378740663	0	1
pos	1104.861095164052	1104.8616475945996	1	0
pos	1104.9146822132534	1104.9152346705946	0	1
pos	1105.2633377058855	1105.2638903375544	1	0
neg	1105.2992593391089	1105.2998119887386	1	0
neg	1105.2998119887386	1105.3003646386446	0	1
neg	1105.3097597293256	1105.3103123842056	1	0
neg	1105.3324188059933	1105.3329714722026	1	0
pos	1105.3666846335318	1105.3672373168743	1	0
neg	1105.367790000493	1105.368342684388	1	0
pos	1105.5474268165792	1105.5479795902927	1	0
neg	1105.5695379807019	1105.570090765471	0	1
neg	1105.695580060801	1105.696132908591	1	0
neg	1105.823295243796	1105.8238481554438	1	0
pos	1106.2939230572956	1106.2944762042573	1	0
pos	1106.2966887948694	1106.297241943214	0	1
pos	1106.400685545402	1106.4012387457449	0	1
pos	1106.4532408130115	1106.453794039632	1	0
neg	1106.5152039139655	1106.5157571715674	1	0
pos	1106.7049874974941	1106.705540849988	0	1
neg	1106.7891002517713	1106.7896536463215	1	0
neg	1106.7896536463215	1106.7902070411485	1	0
neg	1107.0171222349072	1107.0176757434683	1	0
neg	1107.0315135474439	1107.0320670632007	1	0
pos	1107.2988938760334	1107.2994475254804	0	1
pos	1107.3016621260367	1107.3022157768678	1	0
pos	1107.3033230793606	1107.3038767310222	0	1
neg	1107.3470624135396	1107.347616087071	1	0
neg	1107.348169760879	1107.348723434964	0	1
neg	1107.5336660678488	1107.5342198346818	1	0
pos	1107.821662186939	1107.82221609777	1	0
pos	1107.854897327025	1107.8554512544736	0	1
pos	1108.0842469703348	1108.0848010124585	1	0
pos	1108.2017100966	1108.2022641974552	1	0
pos	1108.3036693185045	1108.3042234703391	1	0
pos	1108.3879035771881	1108.3884577711399	0	1
pos	1108.4111799617485	1108.4117341673386	1	0
neg	1108.5192552933781	1108.5198095530059	1	0
neg	1108.7093826011044	1108.7099369557957	1	0
pos	1108.743198744518	1108.7437531161174	1	0
pos	1109.0858532447073	1109.086407787634	0	1
pos	1109.086407787634	1109.0869623308379	1	0
pos	1109.2993727687012	1109.2999274183876	0	1
pos	1109.3021460199066	1109.3027006709797	0	1
neg	1109.3193403321295	1109.3198949917999	1	0
neg	1109.3198949917999	1109.3204496517474	0	1
neg	1109.3204496517474	1109.3210043119723	1	0
neg	1109.3210043119723	1109.3215589724746	0	1
pos	1109.414191166843	1109.4147458739387	0	1
neg	1109.6494118491069	1109.649966673813	1	0
pos	1109.66106322619	1109.6616180567216	1	0
pos	1109.9002208938732	1109.9007758439836	1	0
neg	1110.1405402452815	1110.1410953155516	0	1
pos	1110.544704854442	1110.5452601267946	1	0
neg	1110.6441030286926	1110.6446583507443	1	0
pos	1110.7190740171573	1110.7196293766942	0	1
pos	1110.789606900129	1110.7901622949325	1	0
pos	1110.7901622949325	1110.7907176900137	0	1
neg	1110.7979378513405	1110.7984932503095	1	0
neg	1110.7996040490807	1110.8001594488828	0	1
pos	1111.1906742363096	1111.1912298316468	0	1
pos	1111.290685872458	1111.291241517801	1	0
neg	1111.291241517801	1111.2917971634217	1	0
pos	1111.2917971634217	1111.2923528093204	0	1
neg	1111.317357162309	1111.3179128209877	1	0
neg	1111.3206911185487	1111.3212467788942	0	1
neg	1111.5101874031361	1111.5107431582298	1	0
neg	1111.58243789538	1111.5829936865991	1	0
neg	1111.5996675523922	1111.600223352226	1	0
pos	1111.7553023611447	1111.755858238796	1	0
pos	1111.769199385808	1111.7697552704078	0	1
neg	1112.059964974739	1112.0605210047215	1	0
neg	1112.0838745150388	1112.0844305569763	1	0
neg	1112.0849865991916	1112.085542641685	0	1
pos	1112.3413516694861	1112.341907840162	0	1
pos	1112.372497655592	1112.373053841841	1	0
neg	1112.521565520356	1112.5221217811388	1	0
neg	1112.562173288438	1112.562729569525	1	0
pos	1112.591100273765	1112.5916565693153	1	0
pos	1112.5933254576348	1112.5938817542976	0	1
pos	1112.6856745130067	1112.686230855844	1	0
pos	1112.927709907132	1112.928266370987	0	1
neg	1113.0634953365566	1113.0640518683042	1	0
neg	1113.2694310802085	1113.2699877149241	0	1
neg	1113.5511238085164	1113.5516805840784	1	0
neg	1113.605689136789	1113.6062459396335	1	0
neg	1113.6786326800766	1113.679189519393	0	1
neg	1113.679189519393	1113.6797463589878	1	0
pos	1113.700349619727	1113.7009064699018	1	0
pos	1113.9052892867214	1113.9058462393662	0	1
pos	1114.0562336419543	1114.0567906700712	0	1
pos	1114.1966135360701	1114.197170634377	0	1
pos	1114.211098182577	1114.2116552881262	0	1
pos	1114.213326606445	1114.2138837131083	1	0
pos	1114.3392397948523	1114.3397969644723	0	1
pos	1114.3448115035883	1114.3453686759942	0	1
pos	1114.6273336508832	1114.62789096455	0	1
pos	1115.0041412724079	1115.0046987744786	1	0
pos	1115.0587778002653	1115.0593353296542	1	0
pos	1115.1981688244189	1115.1987264235033	0	1
neg	1115.2628521778481	1115.2634098092742	0	1
neg	1115.2639674409793	1115.2645250729631	1	0
neg	1115.2667556036865	1115.2673132370644	0	1
pos	1115.3476153543957	1115.3481730282035	1	0
pos	1115.3492883766555	1115.3498460513	1	0
neg	1115.41342278856	1115.4139804952715	1	0
neg	1115.4167690330116	1115.4173267413962	0	1
neg	1115.5048904164958	1115.505448168941	1	0
neg	1115.5740538464647	1115.5746116334917	1	0
neg	1115.596923343266	1115.597481141728	1	0
pos	1115.6203511187935	1115.6209089289691	1	0
neg	1115.6554937045653	1115.6560515323122	0	1
neg	1115.6772491933723	1115.677807031997	1	0
neg	1115.678922710083	1115.6794805495445	1	0
pos	1115.8574455745588	1115.8580035032817	0	1
pos	1115.934442375424	1115.9350003426453	0	1
pos	1115.9377901829366	1115.9383481518319	1	0
pos	1116.100170903751	1116.1007289538366	0	1
neg	1116.2497383100738	1116.250296434943	1	0
neg	1116.3507634574676	1116.3513216328495	1	0
neg	1116.6583603854754	1116.6589187146556	0	1
neg	1116.8174955001764	1116.8180539089242	1	0
pos	1117.1196354197973	1117.1201939796151	0	1
pos	1117.1268967192123	1117.1274552826608	1	0
pos	1117.2838640356767	1117.2844226776087	0	1
pos	1117.2844226776087	1117.2849813198202	1	0
neg	1117.337494934882	1117.3380536036295	0	1
pos	1117.3916871039955	1117.3922457998392	0	1
neg	1117.4118003303563	1117.4123590362565	1	0
neg	1117.4134764488952	1117.4140351556334	0	1
pos	1117.525223355871	1117.5257821184828	1	0
pos	1117.609599674318	1117.610158479118	1	0
pos	1117.6576579083408	1117.6582167371698	1	1
pos	1117.6582167371698	1117.6587755662783	0	1
neg	1117.6693933724277	1117.6699522071244	0	1
pos	1117.6811289597376	1117.6816878003021	0	1
neg	1117.816935433054	1117.8174943415218	1	0
neg	1117.9399020282658	1117.9404609982168	0	1
pos	1118.1059283893862	1118.1064874423505	1	1
pos	1118.293226771394	1118.2937859180076	1	0
neg	1118.3379593839343	1118.3385185529141	1	0
neg	1118.340755231629	1118.3413144020067	0	1
pos	1118.3625630835331	1118.3631222648148	1	0
pos	1118.4017064484663	1118.4022656493196	1	0
pos	1118.5241781099223	1118.5247373720115	1	0
neg	1118.5538193859811	1118.554378662891	1	0
pos	1118.6030368245124	1118.6035961260309	0	1
pos	1118.657849702526	1118.658409031451	0	1
pos	1118.778111855295	1118.778671244351	1	0
pos	1118.8620233393592	1118.8625827703709	1	0
pos	1118.8637016332336	1118.8642610650845	1	0
pos	1118.8642610650845	1118.864820497215	1	0
neg	1119.2794366125079	1119.2799962522263	0	1
neg	1119.2805558922246	1119.2811155325026	1	0
neg	1119.2811155325026	1119.2816751730604	0	1
pos	1119.3331633014718	1119.3337229680535	0	1
pos	1119.3354019694777	1119.3359616371788	1	0
neg	1119.3471550499653	1119.3477147235428	1	0
neg	1119.3493937459548	1119.3499534206517	0	1
neg	1119.3499534206517	1119.3505130956285	1	0
pos	1119.379056890512	1119.3796165800404	0	1
pos	1119.5884002948414	1119.5889600890416	0	1
neg	1119.6729323889879	1119.673492225454	1	0
pos	1120.0861678350382	1120.0867278781222	0	1
neg	1120.3510994744659	1120.3516596500156	1	0
pos	1120.3852706955702	1120.3858308882056	0	1
pos	1120.39591440354	1120.3964746014974	0	1
pos	1120.5656672006057	1120.5662274834394	1	0
pos	1120.5987243671195	1120.5992846664817	0	1
pos	1120.599844966124	1120.6004052660467	0	1
pos	1120.6026464685385	1120.6032067698618	0	1
pos	1120.6054479779566	1120.6060082806807	1	0
pos	1120.6071288869693	1120.6076891905338	1	0
pos	1120.6088097985032	1120.609370102908	1	0
neg	1120.62505873999	1120.6256190525194	1	0
neg	1120.6301015628405	1120.6306618778915	0	1
neg	1120.782517582625	1120.7830779738838	0	1
pos	1120.899084996728	1120.8996454462706	1	0
pos	1120.9170195210827	1120.9175799795926	1	0
pos	1120.9181404383826	1120.918700897453	1	0
pos	1120.9411194900545	1120.9416799606142	0	1
neg	1121.2768915508043	1121.2774521892502	0	1
neg	1121.2774521892502	1121.2780128279765	0	1
neg	1121.2785734669828	1121.2791341062696	1	0
neg	1121.2791341062696	1121.2796947458367	0	1
pos	1121.3951924735682	1121.3957531711644	1	0
pos	1121.6122033842166	1121.6127641903183	0	1
neg	1121.8141117015819	1121.8146726086377	1	0
neg	1122.1052601657013	1122.1058212183316	1	0
pos	1122.1265803628587	1122.127141426149	1	1
pos	1122.347661019681	1122.3482221935117	0	1
pos	1122.3482221935117	1122.348783367623	0	1
pos	1122.354395124167	1122.3549563013646	2	0
neg	1122.3740364930354	1122.3745976800537	1	0
pos	1122.395922994671	1122.3964841926327	0	1
pos	1122.4267892992507	1122.4273505126455	0	1
neg	1122.5098519341839	1122.5104131891098	1	0
neg	1122.608075818918	1122.608637122956	1	0
pos	1122.674311632779	1122.674872969935	1	0
pos	1122.8281285112546	1122.828689925319	0	1
neg	1123.179067045018	1123.1796286345516	0	1
pos	1123.215570948761	1123.2161325565467	1	0
neg	1123.2795960450069	1123.280157684805	0	1
neg	1123.3222814700093	1123.3228431311502	1	1
pos	1123.5003421180656	1123.5009038682367	1	0
neg	1123.5570803037926	1123.557642082333	0	1
pos	1123.570563066284	1123.5711248515656	0	1
neg	1123.6610141146161	1123.6615759451233	1	0
pos	1123.7666431880384	1123.7672050713602	0	1
neg	1123.8357569445527	1123.8363188624312	1	0
pos	1123.8543003828918	1123.854862310042	1	0
pos	1123.9402785040093	1123.9408404741487	1	0
pos	1124.101575466453	1124.1021375172406	0	2
pos	1124.1021375172406	1124.1026995683094	0	1
pos	1124.1066339336596	1124.1071959869766	1	0
pos	1124.1071959869766	1124.1077580405747	2	0
neg	1124.1274300935552	1124.1279921572702	1	0
pos	1124.2730139857285	1124.2735761222357	1	0
neg	1124.493393037848	1124.4939552845444	1	0
neg	1124.5355623202197	1124.536124588001	1	0
pos	1124.5417472812758	1124.5423095521494	1	0
